archiefbeschrijvingURI,handleURI,imageOriginal,beschrijving,toelichting,titelFotoserie
https://archief.nl/id/beschrijving/af0731d8-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0731d8-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/5872a151-5a31-4d60-98ad-e5b52339b74d,Mannen van de Veld Artillerie. En zo prutsen en zwoegen zij voort in de brandende zon,,
https://archief.nl/id/beschrijving/af0732a0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0732a0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/cf05fc21-e54b-4827-918c-8dcc6c92bf88,Op 19 juli 1946 werd vanuit de opmarsstelling Tjiteureup Tjileungsir bevrijd. Een sectie krijgt opdracht de overzijde van de Tjisedane af te patrouilleren. De sectiecdt. presenteert de aangetreden troepen aan de pelotonscommandant.,,[DLC] Tjileungsir
https://archief.nl/id/beschrijving/af073368-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073368-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/36d89c81-110b-4a85-ade0-ece9242c23d3,Mannen van de Veld Artillerie. Even tijd voor een stukje eten,,
https://archief.nl/id/beschrijving/af073430-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073430-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/b875fbd0-7fe5-4f23-a473-2339445ea575,"Op 19 juli 1946 werd vanuit de opmarsstelling Tjiteureup Tjileungsir bevrijd. De 17km lange weg naar Tjileungsir moet steeds in konvooi en onder dekking van scoutscars gereden worden, want groot is nog het gevaar van hinderlagen. Een konvooi van de genie onderweg.",,[DLC] Tjileungsir
https://archief.nl/id/beschrijving/af0734ee-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0734ee-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/93f608d5-e6de-4a8a-9474-dbf91c6d6c6a,Bezoek professor Romme,,
https://archief.nl/id/beschrijving/af0735c0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0735c0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1d09e933-9a7e-4e03-be9e-49800ed6363a,Aankomst contingent 7 dec. divisie aan boord Tegelberg in Tandjong-Priok 29 oktober 1946. De drumband van de 7 dec. divisie verwelkomt de Tegelberg bij het binnenvaren van de haven.,,[DLC] Aankomst Tegelberg
https://archief.nl/id/beschrijving/af07367e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af07367e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1aa17ba3-d5f2-494e-87e3-986690ffc41d,Bij de mannen van de Veld Artillerie. Gedurende het vuren,,
https://archief.nl/id/beschrijving/af073746-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073746-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/f9e5a5d5-6071-414e-9d8b-8886bd43bc59,Bezoek professor Romme,,
https://archief.nl/id/beschrijving/af07380e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af07380e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/6cb06a04-155c-4022-9582-e9e853ebb80b,Bezoek professor Romme,,
https://archief.nl/id/beschrijving/af0738d6-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0738d6-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/3da78f0a-43e7-4c60-823e-5c3458b0d693,Legerdag. Zelfs een krokodil kan smakelijk zijn,,
https://archief.nl/id/beschrijving/af0739b2-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0739b2-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/cef2c5fe-6ac5-4de2-a78d-68d111443aaa,Aankomst contingent 7 dec. divisie aan boord Tegelberg in Tandjong-Priok 29 oktober 1946. Een onvergetelijk moment. Onder gejuich van de vele belangstellenden vaart de Tegelberg statig de haven binnen.,,[DLC] Aankomst Tegelberg
https://archief.nl/id/beschrijving/af073a98-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073a98-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/3e0163b4-dc3e-4918-973c-7e6cd908bd66,"Legerdag. \""O.O.M.\"" met vrouw en zoon, welke laatste nu nog in de \""ajoenan\"" (wieg) in de kazerne gewiegd wordt, maar later ooms soldatenhandwerk overneemt",,
https://archief.nl/id/beschrijving/af073b56-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073b56-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/ae4f25e9-3f31-4f58-af65-a6117d7a56a9,Aankomst contingent 7 dec. divisie aan boord Tegelberg in Tandjong-Priok 29 oktober 1946. De artilleristen hebben hun kameraden op de Tegelberg ontdekt en een daverend gejuich breekt los.,,[DLC] Aankomst Tegelberg
https://archief.nl/id/beschrijving/af073c1e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073c1e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/3cd41f1f-d62d-4792-a6b0-b1eb025bf5f1,"Aankomst contingent 7 dec. divisie aan boord Tegelberg in Tandjong-Priok 29 oktober 1946. Een \""stilleven\"" op een troepentransportschip. De eigenaren? Twee gezworen kameraden.",,[DLC] Aankomst Tegelberg
https://archief.nl/id/beschrijving/af073cf0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073cf0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/976080d5-abfa-48ef-b2b3-9ad6e8234b77,"Legerdag. Het gaat er \""heet\"" toe, en de lucht galmt van de strijdkreten",,
https://archief.nl/id/beschrijving/af073db8-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073db8-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/2895b7e2-d5a8-4720-b5f2-e13d9d58da20,"Aankomst contingent 7 dec. divisie aan boord Tegelberg in Tandjong-Priok 29 oktober 1946. De ontvangst van Wimpie Welfare met zijn \""staf\"" laat niets te wensen over.",,[DLC] Aankomst Tegelberg
https://archief.nl/id/beschrijving/af073e8a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073e8a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/c88cc67b-6042-4575-9c52-911ba905c0d8,Legerdag. Ook voetbal staat op het programma,,
https://archief.nl/id/beschrijving/af073f52-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af073f52-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/a1e55add-9fc1-4e99-8bd5-21a2a4c083c4,Amsterdam-Batavia. Het is voor de kok in de keuken geweest,,
https://archief.nl/id/beschrijving/af07401a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af07401a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/8ed94608-6714-4b87-9ba6-c1d175ac964c,Aankomst contingent 7 dec. divisie aan boord Tegelberg in Tandjong-Priok 29 oktober 1946. Wimpie Welfare houdt van efficiency! Vlug nog even een tinnetje bier in de zak gestopt.,,[DLC] Aankomst Tegelberg
https://archief.nl/id/beschrijving/af0740ec-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0740ec-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/37575f5d-6f4d-438f-bc79-0d1dde6a4ca1,Amsterdam-Batavia. De reddingssloep,,
https://archief.nl/id/beschrijving/af0741dc-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0741dc-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/2efa7fea-9b28-4363-8c67-fa348eb5bd29,Amsterdam-Batavia. Aan boord alles wel,,
https://archief.nl/id/beschrijving/af0742a4-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0742a4-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/5b7ca322-ee55-4bb2-b639-2316510f68bb,Amsterdam-Batavia. De eetlust is er niet minder door geworden,,
https://archief.nl/id/beschrijving/af07436c-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af07436c-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/bfa1d1a0-fb4d-4606-a375-6e25afbb1745,"Aankomst contingent 7 december divisie aan boord \""Tegelberg\"" in Tandjong-Priok op 29 oktober 1946. Klaar om te debarkeren. Links Kees Voorburg uit Achterveld en rechts Roel v.d. Vaart uit Breezand.",,[DLC] Aankomst Tegelberg
https://archief.nl/id/beschrijving/af074434-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074434-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/4f1aac65-514f-4d2e-bf48-d710f6a9fd7d,Boekenkast van Welfare voor de brigade gevormd uit de op elkaar geplaatste boekenkisten.,,[DLC] Bibliotheek U-Brigade de Brik
https://archief.nl/id/beschrijving/af0744fc-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0744fc-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/c5c30461-80e0-4d7e-9927-7c6eb134adbd,Op wacht,,
https://archief.nl/id/beschrijving/af0745c4-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0745c4-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/d33df4d3-0e06-4696-a4ec-964e2acba6fd,Amsterdam-Batavia. Post uit Holland,,
https://archief.nl/id/beschrijving/af074682-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074682-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/08990192-8610-4f96-889e-9bec265f9a8d,Krantenverstrekking voor onze militairen in Indonesie door de dienst Welfare. Vlug worden de kranten voor doorzending naar de diverse onderdelen gereed gemaakt.,,[DLC] Krantenverzameling Welfare
https://archief.nl/id/beschrijving/af07474a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af07474a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/0b6ef405-3c76-40b4-af17-b3f0bcb417c2,Amsterdam-Batavia. Alles oke,,
https://archief.nl/id/beschrijving/af074808-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074808-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/9f52975e-ab8c-4e25-9b98-4e9623037ae4,Amsterdam-Batavia,,
https://archief.nl/id/beschrijving/af0748d0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0748d0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/cc73d122-0450-4611-b853-8d5f730fff02,Amsterdam-Batavia,,
https://archief.nl/id/beschrijving/af074998-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074998-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/6349dc9e-8886-45b7-8592-d4cfb875c071,Krantenverstrekking voor onze militairen in Indonesie door de dienst Welfare. Soldaat Burgers uit Rotterdam zou gaarne meer armen hebben om zijn kameraden nog sneller aan de begeerde kranten te helpen.,,[DLC] Krantenverzameling Welfare
https://archief.nl/id/beschrijving/af074a60-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074a60-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/4e0362ac-c948-46bc-aa9c-4ff385bdbf52,Amsterdam-Batavia,,
https://archief.nl/id/beschrijving/af074b28-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074b28-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/c9a408af-f0e8-4297-a65b-9636c1084a31,Amsterdam-Batavia,,
https://archief.nl/id/beschrijving/af074bfa-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074bfa-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/f4ddb360-2329-47e0-b402-555a042b1d22,Amsterdam-Batavia,,
https://archief.nl/id/beschrijving/af074cc2-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074cc2-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/9a7e5d9f-f1a7-46b0-b01d-7ef645be6301,Amsterdam-Batavia,,
https://archief.nl/id/beschrijving/af074d8a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074d8a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/f2983a6c-e583-4a2e-8e6f-5cec712eabeb,Amsterdam-Batavia,,
https://archief.nl/id/beschrijving/af074e48-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074e48-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/88476701-a44c-4f05-b932-7291fa5d8b7e,"Diversen. \""Stille getuigen\"" op Biak",,
https://archief.nl/id/beschrijving/af074f10-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074f10-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/01a15911-c8bb-4c68-90ca-504998a5e505,Diversen. Sergeant-Majoor H. van der Lienden uit Eindhoven,,
https://archief.nl/id/beschrijving/af074fce-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af074fce-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/86509648-3bc0-430e-806d-b55dfbe48cdd,Diversen. Postmagazijn Batavia,,
https://archief.nl/id/beschrijving/af075096-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075096-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/e02179e4-ca9c-41bb-bee0-2b6132da93cb,Diversen. School voor opleiding Parachutisten te Hollandia,,
https://archief.nl/id/beschrijving/af07515e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af07515e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/ffca9bbc-9a5a-45b3-8b62-5d5f2a330fa1,"Diversen. \""Postkantoor\"" vroeger kleermakerszaak te Batavia",,
https://archief.nl/id/beschrijving/af075226-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075226-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/685ebf19-8a7a-4625-9fce-20066ee50665,"Diversen. Het \""oude\"" postkantoor. Nog in Republikeinse handen",,
https://archief.nl/id/beschrijving/af0752e4-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0752e4-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1bea7e5d-f6f3-40e1-a9db-a065f3099176,Voetbruggen voor infanterie. Ook op Java zijn veel bruggen verwoest. De oplossing wordt gevonden in het bouwen van een lichte drijvende brug bestaande uit bij elkaar gebonden bamboestammen. Hier ziet men het Veluwe bataljon een dergelijke brug aanleggen.,,[DLC] Leggen van een bamboebrug
https://archief.nl/id/beschrijving/af0753ac-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0753ac-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/46be83d5-2084-45ea-b752-05b9030a2b97,"Diversen. 2 Gijzelaars, zojuist teruggekeerd uit de Republiek",,
https://archief.nl/id/beschrijving/af075474-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075474-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/6359cc34-b5d4-4b95-ba9e-4becff28aad0,Voetbruggen voor infanterie. Hier ziet men het Veluwe bataljon een brug leggen over de Tjisedane.,,[DLC] Leggen van een bamboebrug
https://archief.nl/id/beschrijving/af075546-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075546-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/b7b2d14a-a537-4752-bf74-0071da3123d3,Diversen. Een groep Karo Bataks geheel rechts een 2e Luitenant van de TNI,,
https://archief.nl/id/beschrijving/af075618-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075618-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/0fb7b458-41d3-4327-b157-8edaf330ff67,Diversen. Uitreiking van een onderscheiding,,
https://archief.nl/id/beschrijving/af0756ea-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0756ea-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1117964b-86a2-48c0-b9a6-a1386206bc2a,Voetbruggen voor infanterie. Hier ziet men het Veluwe bataljon een brug leggen over de Tjisedane.,,[DLC] Leggen van een bamboebrug
https://archief.nl/id/beschrijving/af0757b2-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af0757b2-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/566f55b3-ea52-4268-96f2-323eb63ac1bd,Diversen. Aankomst van het eerste vliegtuig met Kerst-post en pakketten te Batavia,,
https://archief.nl/id/beschrijving/af07587a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af07587a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/fd93609d-94e4-48a8-b58f-0134d0763637,Voetbruggen voor infanterie. Hier ziet men het Veluwe bataljon een brug leggen over de Tjisedane.,,[DLC] Leggen van een bamboebrug
https://archief.nl/id/beschrijving/af075938-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075938-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/cb327a75-134a-47c9-926a-480b9c6512ba,Diversen. Van oud weer nieuw. Een van de Republikeinse werkplaatsen,,
https://archief.nl/id/beschrijving/af075a00-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075a00-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/9db5d98a-04af-46a1-ad5c-eae0a644272b,"Inspectiereis Leger Commandant KNIL 12-16 juni 1946. Langs Bali, Timor, Soerabaja. Waar heb ik je eerder ontmoet?",,
https://archief.nl/id/beschrijving/af075ac8-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075ac8-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/028f0cbc-749f-4cdd-804c-49c2f14a90e4,"Maar naast de Nederlandse mannen staan de kinderen van het land die hun makkers zijn in de strijd tegen de terroristen. Ook Tahdjood, afkomstig uit Meester-Cornelis, doet zijn plicht voor zijn goedwillende landgenoten.",,[DLC] Fotoreportage Kebon Selada en Koli Batoe
https://archief.nl/id/beschrijving/af075b90-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075b90-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/3860348d-0e1d-4861-8642-b9f310d21887,Ook Randiman uit kampong Tjitandoe (Java) doet zijn plicht.,,[DLC] Fotoreportage Kebon Selada en Koli Batoe
https://archief.nl/id/beschrijving/af075c58-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075c58-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/c40281d4-d8f7-46a1-b6c1-44131518b453,"Inspectiereis Leger Commandant KNIL 12-16 juni 1946. Langs Bali, Timor, Soerabaja. De Leger Commandant bezoekt zieken in het keurige Veldhospitaal te Koepang",,
https://archief.nl/id/beschrijving/af075d20-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075d20-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/89a25614-1251-4dae-9a72-51523065b2e4,Nederlandse militairen in Indie. Het leven van de Ned. militair aan de grenzen van de Ned. gebieden is vaak hard. Maar opgewekt doen zij hun plicht kennend de noodzaak hiervan. Dirk Zwankhuizen uit Weesp.,,[DLC] Fotoreportage Kebon Selada en Koli Batoe
https://archief.nl/id/beschrijving/af075df2-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075df2-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/26320fdc-1291-4575-88a1-55e0948c404e,"Inspectiereis Leger Commandant KNIL 12-16 juni 1946. Langs Bali, Timor, Soerabaja. Op het vliegveld Soerabaja neemt de Leger Commandant met een warme handdruk afscheid van zijn lijfwacht der Soerabaja MP",,
https://archief.nl/id/beschrijving/af075ece-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/af075ece-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1bd18177-3e47-4977-9173-3e0956cecbc1,"Nederlandse militairen in Indie. Ad Konings, afkomstig uit Overschie, die thans op zijn post in de omgeving van Buitenzorg zijn plicht doet.",,[DLC] Fotoreportage Kebon Selada en Koli Batoe
